,微博发布者id,微博昵称,微博简介,认证状态,认证理由,关注数,粉丝数,性别,微博等级
1855,6887882254,住在星星上的兔子姑娘_要上岸版,不管世界如何，都要向着阳光野蛮生长，成为照亮世界的大人,True,超话粉丝大咖（周深超话）,412,299,女,4
1856,6750575024,呼啦啦呀jie,,False,,28,1,女,4
1857,6302390214,你想吃水密桃吗,快给我温壶热酒来，我吃了好快活快活,False,,352,49,女,4
1858,2218489760,十月的第二十六日,呆宝,False,,203,739,女,41
1859,7780609167,糯米饭团Amor,喜欢👀 ○@白鹿my🐦 王@卡布叻-周深(鹿茸＋生米)能和更多“米茸”做朋友 😍 (互关私信全都回),False,,354,240,女,0
1860,6169729114,一口吃掉一串糖葫芦,赚钱ing,False,,179,69,女,7
1861,6496257744,阿星星耶_,木啥好介绍的,False,,173,9,女,7
1862,7839908288,夏夜的小鱼饼干,你好！sb请滚谢谢～周末回私信ฅʕ•̫͡•ʔฅ,False,,1397,1279,女,0
1863,1558845235,皮城卡丘,常年混迹各种圈 广结善缘,True,微博原创视频博主,306,1万,男,14
1864,2154650352,你好我取929根魔法棒,所以说，人生就是沮丧与激情的双簧呗,False,,146,28,女,9
1865,5861776573,悠暘,徐先生家的徐海宝，云次方女孩，隐形的羊毛，混迹江湖的孩子......,True,超话粉丝大咖（徐海乔超话）,166,104,女,9
1866,6523640612,卡布叻_安若,abo/镇魂 我和周深一起淋过雨啦！,True,超话粉丝大咖（周深超话）,600,117,女,4
1867,5515131851,青丝青城云胡不喜,世间风尘与我无关,False,,39,123,男,14
1868,2808819274,不讨厌上班,老用户新路人,False,,504,37,女,16
1869,7383710521,好的好的花圃,高高贵的～六边形有星星印记的～抱枕💫,False,,602,77,女,0
1870,6054595230,再来一个还是想不出名字,,False,,91,51,女,3
1871,6128576115,今天俞风城又为舅舅赴汤蹈火了吗,,False,,132,106,男,9
1872,5081889801,小花熊不生气,心平气和,False,,184,3407,女,9
1873,3639941232,广寒宫里撒欢的小书童,🌸花若盛开，蝴蝶自来!🌸,False,,187,194,女,14
1874,3873040120,关爱Justin小朋友成长会,,False,,268,33,女,20
1875,3336762170,木子梨不想加油了,,False,,152,305,女,42
1876,6970058073,最闪亮的星星_C929,我只喜欢周深和金泰亨，最耀眼的仙子和最值得心疼的宝贝，就这么简单～⭐️⭐️ 金泰亨，周深唯粉。不喜勿喷！,False,,107,104,女,9
1877,1775979903,福灵剂制作方法,Still water runs deep，鸡毛蒜皮小事分享家🕵🏻‍♀️,True,超话主持人（歌剧魅影超话）,872,524,女,36
1878,6616238080,多肉奶盖超好ci,,True,超话粉丝大咖（周深超话）,362,147,女,4
1879,5027341652,移动布洛芬,镇魂,False,,881,95,男,7
1880,1890169150,密斯戴Daisy,,False,,182,98,女,33
1881,7470137475,雪今天看书了吗,藏住星辰大海 拥有诗和远方.,False,,243,227,女,0
1882,5343748507,啾星星_你的宝贝米子努力来见你,周深你就是我的小太阳啊ꈍᴗꈍ  只爱周深  其他各类垃圾别来烦我,True,超话粉丝大咖（周深超话）,243,126,女,9
1883,5987418046,青鸠叻,,False,,131,47,女,4
1884,5761777014,sally0沙粒,身高161的周某人粉别来沾边，在我这发癫的话我可是会拉你进小黑屋哦,False,,268,4,女,0
1885,7552058880,我勒个龟龟啊,没有冬天的地方也会有吸血鬼的城堡吗？,True,娱乐博主 超话粉丝钻咖（崔杋圭超话） 微博原创视频博主,798,1.1万,女,0
1886,7031874459,秋晓咚,这个夏天风起 风止 一切又回归平静,False,,199,419,女,4
1887,1834881062,安安兔安安兔,幸福不是终点，它一直在路上。,True,超话粉丝大咖（周深超话）,522,569,女,27
1888,2380183050,线球猫,你以为他在歌颂宇宙吟唱万物，其实他在说爱你,True,超话粉丝大咖（周深超话） 问答答主,263,101,女,27
1889,5459565978,一颗小虎头,求证各种内娱八卦～讲事实摆道理。接投稿！按头粉籍就逆反！自由账号，少二极管，有质疑就私信，评论区发癫一律拉黑 。,True,超话主持人（内娱侠客联盟超话） 微博解说视频博主,129,16.2万,男,0
1890,2136040804,粥星九亿到到令,饭圈咸鱼,False,,368,466,女,21
1891,7908508598,九號热岛丨陈丽君,⭐️✨陈丽君个人站 𝐀𝐋𝐋 𝐅𝐎𝐑 @陈丽君_点绛唇 🎧◞♡本站所有图频🈲二改二传/🈲一切商用/🈲CP向一切,True,娱乐博主,2,8698,女,0
1892,1806085233,奔跑着的小石子,我会爱人，这是天生的本领！一直都会，从未间断过！,False,,2659,330,女,31
1893,7859352054,把你转晕_,唯粉周深，一个喜欢画点小破画的米,False,,108,3,女,0
1894,7628398727,桃夭生米,,False,,44,2,女,0
1895,7858266770,限定掌声9,一名普通的生米,False,,70,7,女,0
1896,2752955271,啊帅帅呀_Charlie-巨走心版,你怎么知道我去了深深感谢你九周年限定专场演唱会和9.29Hz巡回演唱会518首场啦～,True,超话粉丝钻咖（周深超话）,240,134,女,33
1897,7778054076,海风会到来,宝们 我走V🍇🍇🍇 感谢每个收我物的宝,False,,216,90,男,0
1898,7650586053,阿星星星星y,“风里雨里深深记得 花开不散场”,False,,122,13,女,0
1899,7812261463,点绛_得君心,陈丽君 唱大戏,False,,26,9,女,0
1900,7490208755,道阻且长不言弃,,False,,85,4,女,0
1901,7584506631,阿聊_a,,False,,132,11,男,0
1902,7898269778,周深的生米--星海,,False,,53,7,女,0
1903,6314370197,残世冰羽落,you   are   my    king,False,,25,10,女,4
1904,7828152436,不会吃辣的深深生米,最喜欢听深深唱歌🎤,False,,177,38,女,0
1905,7622005877,一只有米尖尖的米,风雨同周 深情不移 卡布所在 音之天籁😉,False,,172,32,女,0
1906,7902582588,啾星的修狗,,False,,21,2,女,0
1907,3600360460,你真不skr人啊,希望一直走下去，备注skr，欢迎互关——周深毒唯，过激言论直接拉黑，🈲cpf！多担！回黑传黑！大众雷都🈲！——少管我｜反深代词大卖,True,超话粉丝大咖（周深超话）,189,611,女,14
1908,3339578020,仰望星空-C929星球,悠然自得，随遇而安,False,,14,23,女,14
1909,6482389714,是揪星星的米子呀,和揪星一起淋过两场雨！ 完了！我要忘不掉你两辈子咯！！！,False,,207,16,女,4
1910,7879103380,蛋o挞挞挞_,名声在外 有好有坏 以前是以前 现在是变态🤭,False,,89,32,女,0
1911,7880647983,Chi0729,,False,,98,2,女,0
1912,7737175931,卡布叻_正在努力的漓,crazy,False,,170,96,女,0
1913,5241092488,咕咕初柚子,再渺小的同频 都是最感动的爱,False,,453,58,男,4
1914,6439050375,阿悦又在做梦了,,False,,183,9,女,4
1915,7812539047,用户7812539047,,False,,31,1,女,0
1916,7922879968,念橙Alice,“在我黑暗的世界里，很高兴认识你们”,False,,55,8,女,0
1917,7616889929,丹丹為了誰來wb,,False,,655,110,女,0
1918,7903479087,这周深圳下雨吗,,False,,54,2,男,0
1919,5751510893,岱屿山的白狐乌冬,,False,,46,9,女,0
1920,7768535977,汐_周深宝贝怎么还不回复我,善良无罪.,False,,76,3,女,0
1921,7113814051,白衣终极毁灭大师,没什么好看的因为大部分都在骂人 生活很有趣但是总有一些垃圾需要扫一下,False,,37,2,男,0
1922,6934602077,真的不想再重名了,227 bht远离我,False,,133,16,女,4
1923,7823086105,周周尊嘟好吃,Love.深 卡布所在💙音之天籁 风雨同周💙深情不移,False,,148,34,女,0
1924,7901698974,妈妈说名字太长会有可爱的宝宝读,,False,,4,3,女,0
1925,6441724187,白语星玖叻,愿你心诚血热,True,超话粉丝大咖（周深超话）,699,768,女,9
1926,6275161552,文艺版的皮卡丘叻,蓝色 剪刀  叉子  狗头  dbq 丢自行车… 听过周深2次现场啦(次数一定会增加的),False,,206,116,女,9
1927,7022126869,漂泊停留21191,,False,,326,3,男,0
1928,3708906381,糖糖糖糊糊,,False,,268,14,男,14
1929,3173017345,有无之透,9.29Hz上 唯⭐️主义,False,,130,9,女,2
1930,7633696106,穿紫裙子的小女巫,我爱的人叫周深🌟,False,,12,4,女,0
1931,7298990942,把星子放入眸929,少管我,False,,43,2,女,0
1932,7369501133,李晓萱的微博,凡事发生皆有利于我,False,,52,62,女,0
1933,6588002257,我的ID是你没事吧,镇魂｜视奸我主页的都鼠啦 其余账号均非本人❗️,False,,4723,286,女,6
1934,7564864322,摄入反深代词,喂养一只百灵鸟,False,,473,2750,女,0
1935,7384341021,娱音时尚妮,不打扰，是我仅存的骄傲！,True,娱乐博主,505,23.6万,女,0
1936,7730827021,世界还小的时候,普通人,False,,79,5,女,0
1937,1951795024,所愿浓情淡如你,永遠不要輸給距離。。。,True,超话粉丝大咖（周深超话）,1118,300,女,14
1938,6564327529,少管我456,做更好的自己,False,,609,19,女,4
1939,7507953202,又小又脆的耳朵,就到这里吧 有缘再见 😘,False,,120,2,女,0
1940,6455817730,虫瑾mio,开开心心听深深唱歌♪~,True,超话粉丝大咖（周深超话） 问答答主,325,202,女,4
1941,7581221882,檀亭咏春序-,卸v 我只双人,False,,2791,2.1万,女,0
1942,6098737278,我叫春雪叻,努力半生归来还是月光族的社畜一枚,True,超话粉丝大咖（周深超话）,558,190,女,9
1943,5892677252,好不了了了了了了了了了,不如不问,False,,287,98,女,14
1944,2787976623,想送周星星一只玉兔,21年注册微博就用的id，然后加入广东生米大群“广寒宫”，然后深深在跑男里用了奇幻周星星的名字，又把自己变成了可爱玉兔，这就是我和深深的缘份吗？,True,超话粉丝大咖（周深超话）,348,233,女,1
1945,2424061142,卡布星空中的coco,开心^v^,False,,370,118,女,14
1946,7415563605,就决定是卡波拉了,一切言论仅代表个人观点,False,,193,24,女,0
1947,5312806628,椰子叻_,家里有只周深,True,超话粉丝大咖（周深超话）,509,318,女,9
1948,6407785057,品梨涡,休闲 娱乐 追文 随心       ps：喜欢周深的歌 赵丽颖的剧 易烊千玺的电影,False,,31,1,女,4
1949,5843841035,我的尾巴是可可色,横扫精神内耗 老娘配享太庙,False,,327,55,女,9
1950,6567357726,小耗子从来不说话,袉说不说话的小耗子可以长出翅膀,False,,650,1.2万,女,4
1951,6156631267,甜丝细雨,黑暗中的眼睛～～,False,,396,121,女,9
1952,7621315224,晚山落霜月,一个喜欢追星的女孩 努力中 爱磕cp  笔名：瑶梦熙 超级喜欢阿程 ，偏爱给黄子,True,娱乐博主 超话粉丝大咖（黄子弘凡超话） 微博原创视频博主,2592,3万,女,0
1953,7624865229,小俊爱妻,爱不吃辣椒的陈老师@陈丽君,False,,238,41,女,0
1954,7819444443,栗子新娱,,True,微博剪辑视频博主,594,43.7万,男,0
1955,5983109078,米米子吖G,知道相对论吗？我们抬头望向月亮时，看到的是同一个月亮，无论何时，不管身处何地，透过月亮，我们都能感知到彼此。,False,,720,41,女,9
1956,1933129421,流转尘埃Lavendy,一曲惊鸿周雅致，花开未觉岁月深,True,超话粉丝大咖（周深超话）,1068,954,女,33
1957,5631455575,小福星健康开心,,False,,239,41,女,4
1958,6448446086,惋红曲yt,十七岁的考场 点不着的希望 二十岁的异乡 孤零零守到天亮,False,,88,7,女,3
1959,5301350396,旺旺魔法城堡,好运来春夏秋冬。,False,,157,1131,女,14
1960,7565001714,爱自由的菌宝宝,感恩所有的相遇💜💜💜,True,娱乐博主,374,1194,女,0
1961,5991267852,猫猫子長樂,努力做一个勇敢的人！,False,,15,34,女,4
1962,7374672237,candy92929,周深畢业于乌克兰古典百年音乐学院，师承国宝级男高音歌唱家，周深是男高音歌剧专业,False,,194,8,女,0
1963,1375826931,茕单,人生如戏，戏如人生,False,,567,160,女,9
1964,2467014092,星落待枕曦,✎·‥❀ ᴱᵐᵉʳᵃˡᵈ ღ.,False,,74,1286,女,4
1965,6611440773,阿拉丁叹气,😅,True,微博原创视频博主,1030,2638,女,4
1966,5699715192,影视剧发现,自己开心最重要,True,微博电视团成员 电视剧博主,510,298.1万,男,42
1967,6251937705,断舍离忘,不要为未发生的事情恐慌,True,微博剪辑视频博主,594,343,女,0
1968,7366762241,暴力倾向的崽崽,无情的修图机器,True,娱乐博主 超话创作官（周深超话） 微博原创视频博主,1191,1.1万,男,0
1969,7500308623,may05may05,不回评,False,,168,5,女,0
1970,3200700411,娱八爷,以圈内人的视野解析第一手的独家娱乐消息 ，欢迎投稿，传播正能量！@娱八爷,True,知名娱乐博主,563,631.7万,男,48
1971,5462463045,揪住周星星就是rua,以梦为马，一路追光 我希望她如愿,False,,91,17,女,4
1972,7517015145,我遥远的秘密的,西南蛊王就是说,False,,311,10,女,0
1973,5657873828,ReBcA_W,凡事发生必将有利于我,False,,266,585,女,4
1974,7388590058,sakesean_和9-29Hz同频共振,反深代词大卖！！！,False,,133,10,女,0
1975,7187812706,叫我均均就好啦,一天天就知道生米生米！,True,超话粉丝大咖（周深超话） 微博剪辑视频博主 问答答主,415,420,女,0
1976,5980132040,Rhoda愛熊貓2016_74197,,False,,196,11,女,4
1977,7887568383,milk馥馥香,爱上龙馥之后，我也爱上了“相爱”这个词,True,微博原创视频博主,326,3766,女,0
1978,7567820609,执笔一溪云_yu,周深，音乐剧，沾点欧美，沾点点二次元 梦想是写作！要写下更多更多文字噢！,False,,341,55,女,0
1979,5029201679,啾星星嘤嘤嘤,【啾星✨ ✨ 】,False,,706,86,女,4
1980,2429006964,想吃草莓叻,9926,False,,139,13,女,1
1981,7466427635,手可摘星陈oo,我迟早会遇到你。,False,,94,14,男,0
1982,6441440699,深海游浪2025,,False,,79,1,女,1
1983,5714584826,只怪荧光太斑驳_,人在蓬莱第三宫,False,,1589,782,女,35
1984,5262334840,Ming_摸鱼版,樱花树下站谁都美   我的爱给谁都热烈,False,,36,85,女,14
1985,7277206892,胡同堆雪,好女人上天堂，坏女人可以去任何地方🤗,False,,12,12,女,4
1986,7516766967,盐椒椒盐,追星小号，不常来，铁血女友粉✨ 喜欢你一定是命中注定✨,False,,60,3,女,0
1987,7418436268,Helen_0810,干冰,False,,36,12,女,0
1988,7399066432,折枝叻,我想给你能奔跑的岸头@卡布叻_周深【镇魂防搜】,True,超话粉丝大咖（周深超话）,462,220,女,0
1989,1635914897,满虫虫,,False,,483,139,女,21
1990,6321490053,怎么说呢94058,,False,,495,82,男,4
1991,6274071530,今天也要做愉快的佛系吃瓜少女,✨,False,,128,2419,女,29
1992,6818655450,第19层楼,反正不是日本人,False,,18,3,女,4
1993,7035654611,烤玉米啊啊,镇魂,False,,199,13,女,4
1994,6206605166,可可的杯呆裤,永远记得可可，永远爱深深❤️ 咸鱼小画渣，不定时换头像,False,,475,172,女,0
1995,6541396103,明月入星海,星火永不坠落,False,,290,3,女,4
1996,7411141828,火锅冒菜烧烤不放辣,You are the only thing I need,False,,298,31,女,0
1997,7260547634,蓝沐梓LIN,普普通通，爱笑爱闹.,False,,27,19,女,4
1998,6625591173,道长来抓阿飘啊啊,阴间作息，日常修仙,False,,145,14,男,0
1999,5471155754,illusion_光,尘埃也能亲吻月亮,False,,72,7,女,4
2000,7604803630,再见时已不是旧模样,,False,,52,1,女,0
2001,6571125301,深有晚意,,False,,305,28,女,4
2002,5236468242,童妍乄忌,,True,娱乐博主 超话创作官（陈昊宇超话）,354,1.1万,男,24
2003,7443185184,Z_三罙三原,我追着春天，追着你@卡布叻_周深,False,,265,19,女,0
2004,7517145363,周深的土豆丝,迷恋周深的人,False,,154,84,男,0
2005,7896597147,诸葛牧耽ybzl300,你以为他在描述宇宙，实际上他在说爱你。,False,,33,1,男,0
2006,5976644937,柚树叶子,,False,,124,25,女,9
2007,6398409524,不爱吃糖O的果果,我喜欢的你们，是那个在舞台上闪闪发光的你们，！,True,娱乐博主,294,1.5万,女,13
2008,3252642323,栀子SYRA,,False,,87,5,女,0
2009,5524950861,mango0929,每天潜水,False,,120,34,女,8
2010,7494071353,VPSD7087,开心最重要,False,,395,2,女,0
2011,6315615097,未谙深意,随便说，我脾气好,True,超话粉丝钻咖（徐子未超话）,234,578,女,4
2012,5875044151,我不喜欢吃酸乜,喜欢的人开心到老😁 😁 😁,False,,171,63,女,9
2013,7414170975,清浅0720,祖上十九代都是尊贵的老纯路人,False,,384,47,女,0
2014,6648264430,也叫1k02,小深酱还没领养的修勾，不负责任的激情短打人。lofter：在乌云的背后低飞,False,,249,43,女,4
2015,7719778616,土豆丝的反抗,一粒洁白饱满精品生米,False,,300,131,女,0
2016,7409063026,柠檬刚下树,镇魂_,False,,573,8,女,0
2017,7517017318,三花小星,,False,,135,4,男,0
2018,7628501010,奇思妙想的金元宝,至近至远东西，至深至浅清溪,False,,17,3,女,0
2019,6051908030,美少女铭铭铭酱,,False,,246,2056,女,9
2020,7533045599,天天捕星星,,False,,50,5,女,0
2021,5684885554,46号幻想,生活明朗，万物可爱。人间值得，未来可期。这世间，唯有青春与梦想不可辜负。,False,,116,30,女,9
